n,p,k,blockNum,effectSizeScale,noiseScale,distanceNoiseScale,distanceReshufflePercentage,mode_regressionModel,seed,p_mse, p_auc, b_mse, b_auc, ars
100.0,50.0,12.0,20.0,10.0,0.5,0.1,1.0,1.0,1.0,nan,nan,406.75877353648264,0.498639802631579,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.5,0.1,1.0,1.0,2.0,nan,nan,363.3392665111359,0.49757368421052633,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.5,0.1,1.0,1.0,3.0,nan,nan,464.6741182072864,0.4814598684210527,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.5,1.0,0.0,0.0,1.0,0.3396,0.5075626096491228,338.0848669337902,0.5047378289473684,0.79583887081252,
100.0,50.0,12.0,20.0,10.0,0.5,1.0,0.0,0.0,2.0,0.3146,0.5210279605263157,161.6644534082925,0.5207112938596491,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.5,1.0,0.0,1.0,2.0,nan,nan,344.69423338063353,0.4951737938596491,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.5,1.0,0.0,1.0,3.0,nan,nan,476.1340246920167,0.4745064692982457,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.5,1.0,0.5,0.0,1.0,0.3554,0.5033236842105262,352.4663765411597,0.4988774122807018,0.03648160617004346,
100.0,50.0,12.0,20.0,10.0,0.5,1.0,0.5,0.0,3.0,0.2612,0.5001072368421053,194.4669286985722,0.49456721491228073,0.006586995389103228,
100.0,50.0,12.0,20.0,10.0,0.5,1.0,0.5,1.0,1.0,nan,nan,396.42268343936297,0.5119438596491228,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.5,1.0,0.5,1.0,3.0,nan,nan,474.2797798582729,0.4819334429824562,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.5,1.0,1.0,0.0,1.0,0.3495999999999999,0.49895263157894737,367.95756874252925,0.49432061403508776,0.013584939609995277,
100.0,50.0,12.0,20.0,10.0,0.5,1.0,1.0,1.0,1.0,nan,nan,407.30926485341644,0.49795328947368417,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.5,1.0,1.0,1.0,2.0,nan,nan,361.9200946016837,0.49764418859649123,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.5,1.0,1.0,1.0,3.0,nan,nan,465.10669567184755,0.4816427631578947,0.9385474860335196,
100.0,50.0,12.0,50.0,1.0,0.1,0.0,0.0,0.0,3.0,0.322,0.48294122807017537,1.952380719846899,0.4848026315789474,0.9251134644478064,
100.0,50.0,12.0,50.0,1.0,0.1,0.0,0.0,1.0,3.0,nan,nan,4.566918901998883,0.48396578947368424,0.9611307420494699,
100.0,50.0,12.0,50.0,1.0,0.1,0.0,0.5,0.0,1.0,0.44760000000000005,0.49983541666666664,2.2269189842455095,0.5058876096491228,0.021229307173513182,
100.0,50.0,12.0,50.0,1.0,0.1,0.0,0.5,0.0,2.0,0.2644,0.5070135964912281,2.3625720076072327,0.5071793859649123,0.07811228641171684,
100.0,50.0,12.0,50.0,1.0,0.1,0.0,1.0,1.0,1.0,nan,nan,7.996369337238365,0.4904517543859649,0.9611307420494699,
100.0,50.0,12.0,50.0,1.0,0.1,0.0,1.0,1.0,2.0,nan,nan,3.4116876709228587,0.5245502192982456,0.9611307420494699,
100.0,50.0,12.0,50.0,1.0,0.1,0.1,0.0,0.0,1.0,0.34440000000000004,0.5061620614035088,2.4982111445662962,0.5078060307017545,0.40229715800323956,
100.0,50.0,12.0,50.0,1.0,0.1,0.1,0.0,0.0,3.0,0.326,0.4824330043859649,1.9417153427727991,0.4841195175438596,0.5731608730800324,
100.0,50.0,12.0,50.0,1.0,0.1,0.1,0.5,0.0,1.0,0.2822,0.49505570175438596,2.828143610178888,0.4946394736842106,0.03966741728737225,
100.0,50.0,12.0,50.0,1.0,0.1,0.1,0.5,0.0,2.0,0.2634,0.5137826754385965,2.244694872809501,0.5120475877192983,0.037450486136118115,
100.0,50.0,12.0,50.0,1.0,0.1,0.1,0.5,1.0,1.0,nan,nan,7.589870207075927,0.5026148026315789,0.9611307420494699,
100.0,50.0,12.0,50.0,1.0,0.1,0.1,0.5,1.0,3.0,nan,nan,4.618376287719662,0.487406798245614,0.9611307420494699,
100.0,50.0,12.0,50.0,1.0,0.1,0.1,1.0,0.0,2.0,0.265,0.5068224780701754,2.341710000766822,0.5091546052631579,0.017127699886320576,
100.0,50.0,12.0,50.0,1.0,0.1,0.1,1.0,0.0,3.0,0.309,0.47323114035087716,2.1655144964707964,0.4744213815789474,0.0041226912928759895,
100.0,50.0,12.0,50.0,1.0,0.1,0.1,1.0,1.0,1.0,nan,nan,7.7980824603118535,0.5047243421052632,0.9611307420494699,
100.0,50.0,12.0,50.0,1.0,0.1,0.1,1.0,1.0,2.0,nan,nan,3.4253327024384377,0.5239769736842105,0.9611307420494699,
100.0,50.0,12.0,50.0,1.0,0.1,1.0,0.0,0.0,1.0,0.326,0.498191447368421,2.578678359116411,0.5000612938596491,0.05390314613980458,
100.0,50.0,12.0,50.0,1.0,0.1,1.0,0.0,0.0,2.0,0.264,0.5055451754385965,2.299019522510457,0.5080432017543861,0.05442422058028474,
100.0,50.0,12.0,50.0,1.0,0.1,1.0,0.0,0.0,3.0,0.3144,0.4758531798245614,1.9853099666216207,0.47934649122807016,0.04123343829837799,
100.0,50.0,12.0,50.0,1.0,0.1,1.0,0.0,1.0,1.0,nan,nan,7.79502968958878,0.49608322368421054,0.9611307420494699,
100.0,50.0,12.0,50.0,1.0,0.1,1.0,0.0,1.0,2.0,nan,nan,3.5418212863323606,0.5287279605263158,0.9611307420494699,
100.0,50.0,12.0,50.0,1.0,0.1,1.0,0.0,1.0,3.0,nan,nan,4.667564825389392,0.4912149122807018,0.9611307420494699,
100.0,50.0,12.0,50.0,1.0,0.1,1.0,0.5,0.0,2.0,0.257,0.5054901315789474,2.0882674149273055,0.5046497807017545,0.008774290789686171,
100.0,50.0,12.0,50.0,1.0,0.1,1.0,0.5,0.0,3.0,0.32520000000000004,0.4727919956140351,2.060791415314069,0.47671282894736833,0.010576793797337876,
100.0,50.0,12.0,50.0,1.0,0.1,1.0,0.5,1.0,1.0,nan,nan,7.774997178472558,0.49989890350877186,0.9611307420494699,
100.0,50.0,12.0,50.0,1.0,0.1,1.0,0.5,1.0,3.0,nan,nan,4.780842906164898,0.4806082236842105,0.9611307420494699,
100.0,50.0,12.0,50.0,1.0,0.1,1.0,1.0,0.0,1.0,0.3318,0.49990844298245607,2.6897110260478767,0.502766447368421,0.033775633293124246,
100.0,50.0,12.0,50.0,1.0,0.1,1.0,1.0,0.0,2.0,0.258,0.5077764254385965,2.2010866867733037,0.5089651315789474,0.010525807541885954,
100.0,50.0,12.0,50.0,1.0,0.1,1.0,1.0,0.0,3.0,0.34319999999999995,0.46398585526315794,2.0533775558624106,0.4665281798245614,0.005125399522013303,
100.0,50.0,12.0,50.0,1.0,0.1,1.0,1.0,1.0,2.0,nan,nan,3.4655930035761084,0.5237527412280701,0.9611307420494699,
100.0,50.0,12.0,50.0,1.0,0.1,1.0,1.0,1.0,3.0,nan,nan,4.696735621317644,0.48067236842105265,0.9611307420494699,
100.0,50.0,12.0,50.0,1.0,0.5,0.0,0.0,0.0,1.0,0.344,0.508476754385965,2.5387820714885536,0.5084315789473685,0.7318687932591033,
100.0,50.0,12.0,50.0,1.0,0.5,0.0,0.0,0.0,2.0,0.2676,0.5117868421052632,2.3650215618153956,0.5114206140350877,0.8916453848960233,
100.0,50.0,12.0,50.0,1.0,0.5,0.0,0.0,1.0,2.0,nan,nan,3.7140997906986866,0.5293868421052632,0.9611307420494699,
100.0,50.0,12.0,50.0,1.0,0.5,0.0,0.5,0.0,1.0,0.4372,0.4998518640350877,2.325000742885599,0.5048979166666667,0.03591754141899583,
100.0,50.0,12.0,50.0,1.0,0.5,0.0,0.5,0.0,2.0,0.2638,0.5076188596491228,2.460039649220649,0.507985307017544,0.058818302976454906,
100.0,50.0,12.0,50.0,1.0,0.5,0.0,0.5,0.0,3.0,0.3086,0.47502883771929827,2.258772203708383,0.4758179824561403,0.03770739064856712,
100.0,50.0,12.0,50.0,1.0,0.5,0.0,0.5,1.0,1.0,nan,nan,8.12264285821059,0.49073673245614036,0.9611307420494699,
100.0,50.0,12.0,50.0,1.0,0.5,0.0,0.5,1.0,2.0,nan,nan,3.6827975739241974,0.5296760964912282,0.9611307420494699,
100.0,50.0,12.0,50.0,1.0,0.5,0.0,0.5,1.0,3.0,nan,nan,5.032512637859789,0.4939872807017544,0.9611307420494699,
100.0,50.0,12.0,50.0,1.0,0.5,0.0,1.0,0.0,1.0,0.38600000000000007,0.49758157894736843,2.563376698091584,0.49823793859649124,0.005813953488372093,
100.0,50.0,12.0,50.0,1.0,0.5,0.0,1.0,0.0,2.0,0.2608,0.509009649122807,2.3019485978743632,0.5100032894736842,0.0088339222614841,
100.0,50.0,12.0,50.0,1.0,0.5,0.0,1.0,1.0,1.0,nan,nan,8.276951624626536,0.4893686403508772,0.9611307420494699,
100.0,50.0,12.0,50.0,1.0,0.5,0.0,1.0,1.0,2.0,nan,nan,3.675496771820673,0.5253664473684211,0.9611307420494699,
100.0,50.0,12.0,50.0,1.0,0.5,0.0,1.0,1.0,3.0,nan,nan,4.961235235645126,0.4858809210526316,0.9611307420494699,
100.0,50.0,12.0,50.0,1.0,0.5,0.1,0.0,0.0,1.0,0.33419999999999994,0.5089088815789473,2.5697674038555802,0.5084172149122808,0.456857855361596,
100.0,50.0,12.0,50.0,1.0,0.5,0.1,0.0,0.0,2.0,0.2674,0.5098088815789474,2.359245011506607,0.5102253289473684,0.5840336134453782,
100.0,50.0,12.0,50.0,1.0,0.5,0.1,0.0,0.0,3.0,0.32839999999999997,0.484606798245614,2.032387267221355,0.48726557017543864,0.5731608730800324,
100.0,50.0,12.0,50.0,1.0,0.5,0.1,0.0,1.0,2.0,nan,nan,3.7091025963626674,0.5300759868421052,0.9611307420494699,
100.0,50.0,12.0,50.0,1.0,0.5,0.1,0.5,0.0,1.0,0.28119999999999995,0.49644133771929827,2.871066362299978,0.4955043859649123,0.03252404947320202,
